id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1432339774195449862,1432339774195449862,2021-08-30 19:19:48 IST,2021-08-30,19:19:48,+0530,454086883,drscotthadland,"Scott Hadland, MD",,“Half of the 12- to 17-year-olds in the US have gotten at least one dose of a coronavirus #vaccine”   Count on teens to make healthy decisions for themselves and the public. ✊🏻❤️✨  https://t.co/tY1PSZmiAA,en,[],['https://www.nytimes.com/2021/08/27/us/adolescents-covid-vaccine-shot.html'],[],8,4,55,['vaccine'],[],https://twitter.com/DrScottHadland/status/1432339774195449862,False,,0,,,,,,,,[],,,,
1432339672626184192,1432339672626184192,2021-08-30 19:19:24 IST,2021-08-30,19:19:24,+0530,55023429,drmusingmom,Dr. Kristen Navara 🌈,,"For 3 weeks, my family battled COVID. It was scary. The kids were strong and are luckily ok. I also am now on the mend and did not land in the hospital, even with a high risk autoimmune lung disease, thanks to the #vaccine. Thank you thank you science.🥰  #GetVaccinated!",en,[],[],[],6,0,42,"['vaccine', 'getvaccinated']",[],https://twitter.com/DrMusingMom/status/1432339672626184192,False,,0,,,,,,,,[],,,,
1432339602086535168,1432339602086535168,2021-08-30 19:19:07 IST,2021-08-30,19:19:07,+0530,1095558246,drninaradcliff,Nina Radcliff,,"As of last #week over 100,000 #Americans were #hospitalized w #COVID19. Around 90% have not been fully vaccinated. This is leading #hospitals to warn: unless the #spike in cases is curbed soon… there will be dire consequences. #vaccine #vaccines",en,[],[],[],7,8,17,"['week', 'americans', 'hospitalized', 'covid19', 'hospitals', 'spike', 'vaccine', 'vaccines']",[],https://twitter.com/DrNinaRadcliff/status/1432339602086535168,False,https://twitter.com/tnd/status/1432323732727533571,0,,,,,,,,[],,,,
1432338565719990281,1432338565719990281,2021-08-30 19:15:00 IST,2021-08-30,19:15:00,+0530,39743812,economictimes,Economic Times,,"#Switzerland’s Federal Intelligence Service is warning of potential terrorist attacks on #coronavirus #vaccine #infrastructure including vaccination centers, transport and manufacturing facilities, newspaper NZZ am Sonntag reported  https://t.co/4M1nG5rjdi",en,[],['https://economictimes.indiatimes.com/news/international/world-news/switzerland-warns-of-terror-hits-on-vaccine-infrastructure/articleshow/85749966.cms'],[],0,1,18,"['switzerland', 'coronavirus', 'vaccine', 'infrastructure']",[],https://twitter.com/EconomicTimes/status/1432338565719990281,False,,0,,,,,,,,[],,,,
1432337072149434378,1432337072149434378,2021-08-30 19:09:04 IST,2021-08-30,19:09:04,+0530,1252988129708929024,weselymd,WesElyMD,,"🧵👇#Vaccine Consent is about trust-building   I give pts my cell &amp; this morning I got a hoped for call from a dear woman I’ve spoken w about her #vaxx fears for 2 mos: “Doctor Wes, it took me a while, but I’d like to get #vaxxed today.”   All right, all right, all right!  👍❤️‍🩹",en,[],[],[],4,9,50,"['vaccine', 'vaxx', 'vaxxed']",[],https://twitter.com/WesElyMD/status/1432337072149434378,False,https://twitter.com/weselymd/status/1430267686441918464,0,,,,,,,,[],,,,
1432335350840582152,1432335350840582152,2021-08-30 19:02:13 IST,2021-08-30,19:02:13,+0530,732006587028606977,hadenough21,Still Ridin’ with Biden 🌊 🇮🇪🌎 🐶🏳️‍🌈,,"Raise your hand if you still can’t believe #RandPaul went to college, much less medical school. 🤦🏼‍♀️  #covid #INVERMECTIN #vaccine #COVIDIOT #COVID19  https://t.co/Voj2kKqm7C",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E-CtaGPXMAUOyyQ.jpg'],1,3,12,"['randpaul', 'covid', 'invermectin', 'vaccine', 'covidiot', 'covid19']",[],https://twitter.com/hadenough21/status/1432335350840582152,False,,1,https://pbs.twimg.com/tweet_video_thumb/E-CtaGPXMAUOyyQ.jpg,,,,,,,[],,,,
1432331470002085889,1432331470002085889,2021-08-30 18:46:48 IST,2021-08-30,18:46:48,+0530,114471835,dr_ellie,Dr Ellie 💊🩺💉,,"Just seen the terror that is that ex “nurse” shouting about the Holocaust, vaccines,  paedophilia and all sorts at the #vaccine centre in #brighton.    Scary to see such deranged people in person",en,[],[],[],13,8,67,"['vaccine', 'brighton']",[],https://twitter.com/Dr_Ellie/status/1432331470002085889,False,,0,,,,,,,,[],,,,
1432330119197204483,1432330119197204483,2021-08-30 18:41:26 IST,2021-08-30,18:41:26,+0530,2466792253,andrewgrevas,Andrew Grevas,,Pretty effective marketing campaign @pfizer. I like it. #COVID19 #vaccine  https://t.co/bjNuREcmm6,en,"[{'screen_name': 'pfizer', 'name': 'pfizer inc.', 'id': '56488059'}]",[],['https://pbs.twimg.com/media/E-CopuOWEAYfgsl.jpg'],0,1,12,"['covid19', 'vaccine']",[],https://twitter.com/AndrewGrevas/status/1432330119197204483,False,,1,https://pbs.twimg.com/media/E-CopuOWEAYfgsl.jpg,,,,,,,[],,,,
1432327739256758273,1432327739256758273,2021-08-30 18:31:59 IST,2021-08-30,18:31:59,+0530,271075882,mommamia1217,❤️🧡💛ᗰia💚💙💜,,To those of you choosing the veterinary ivermectin treatment route –  Just wondering if you’re considering getting spayed and neutered as well…. How about a nail trim?  The #Vaccine is free and safe.,en,[],[],[],74,302,1297,['vaccine'],[],https://twitter.com/mommamia1217/status/1432327739256758273,False,,0,,,,,,,,[],,,,
1432327277606363140,1432327277606363140,2021-08-30 18:30:08 IST,2021-08-30,18:30:08,+0530,119367209,keiko_shiraishi,白石慶子,,夫のワクチン接種2回目（モデルナ）の3日目。 38度から平熱まで下がり、元気になってきました◯ にゃんざーい◎  #ワクチン #ねこ #ネコ #猫 #子猫 #保護猫 #猫好きさんと繋がりたい #ツナとマヨ #ツナマヨ #Vaccine #Cat #RescuedCat #TunaToMayo #TunaMayo  https://t.co/WFV71TSf10,ja,[],[],"['https://pbs.twimg.com/media/E-CmEJ9VcAY7_Ig.jpg', 'https://pbs.twimg.com/media/E-CmEMnVgAQiou8.jpg']",0,0,17,"['ワクチン', 'ねこ', 'ネコ', '猫', '子猫', '保護猫', '猫好きさんと繋がりたい', 'ツナとマヨ', 'ツナマヨ', 'vaccine', 'cat', 'rescuedcat', 'tunatomayo', 'tunamayo']",[],https://twitter.com/Keiko_SHIRAISHI/status/1432327277606363140,False,,1,https://pbs.twimg.com/media/E-CmEJ9VcAY7_Ig.jpg,,,,,,,[],,,,
1432323502363840517,1432323502363840517,2021-08-30 18:15:08 IST,2021-08-30,18:15:08,+0530,227755413,leadlagreport,"Michael A. Gayed, CFA",,"Disney has come to an agreement with the Service Trade Council Union to mandate COVID-19 vaccines for its roughly 43,000 unionized cast member employees by October 22. $DIS #unions #vaccine  https://t.co/oCVQxOXwfu",en,[],[],['https://pbs.twimg.com/media/E-CioqoWUAAGE62.jpg'],4,3,21,"['unions', 'vaccine']",['dis'],https://twitter.com/leadlagreport/status/1432323502363840517,False,,1,https://pbs.twimg.com/media/E-CioqoWUAAGE62.jpg,,,,,,,[],,,,
1432323213502058496,1432323213502058496,2021-08-30 18:14:00 IST,2021-08-30,18:14:00,+0530,22646514,newstalkfm,NewstalkFM,,"#Vaccine certs will be used for the return of indoor concerts and events next month, the Arts Minister has said.  https://t.co/1K1n9WFSFz",en,[],['https://www.newstalk.com/news/vaccine-certs-likely-to-be-needed-for-return-of-indoor-live-music-1245215?utm_medium=Social&utm_source=Twitter#Echobox=1630327438'],[],70,7,35,['vaccine'],[],https://twitter.com/NewstalkFM/status/1432323213502058496,False,,0,,,,,,,,[],,,,
1432321435792445442,1432129615653265413,2021-08-30 18:06:56 IST,2021-08-30,18:06:56,+0530,1199060898805104642,dieselsmighty,Mighty Diesels,,"@MadsMelbourne @VictorDominello If you've had serious eye damage from a #vaccine and you go back to take another you would have to be an utter fool not to expect shocked comments on your tweet, if people don't want opinions that differ to their own don't tell the world what you're doing",en,[],[],[],0,0,20,['vaccine'],[],https://twitter.com/DieselsMighty/status/1432321435792445442,False,,0,,,,,,,,"[{'screen_name': 'MadsMelbourne', 'name': 'Miss Madeleine', 'id': '1314540675346698241'}, {'screen_name': 'VictorDominello', 'name': 'Victor Dominello MP', 'id': '31267519'}]",,,,
1432319582006562824,1432319582006562824,2021-08-30 17:59:34 IST,2021-08-30,17:59:34,+0530,21572529,escardio,European Society of Cardiology,,"#IAMI trial: 2,571 patients randomly assigned to receive either the #influenza #vaccine or placebo within 72 hours of an invasive #coronary procedure or hospitalisation  #ESCCongress  https://t.co/cMSu1y00bd",en,[],[],"['https://pbs.twimg.com/media/E-CfACiWEAQRdiv.jpg', 'https://pbs.twimg.com/media/E-CfBAHWQAgGRAF.jpg', 'https://pbs.twimg.com/media/E-CfCSgXoAAXEpn.jpg', 'https://pbs.twimg.com/media/E-CfDgwWQAMM9A0.png']",1,16,27,"['iami', 'influenza', 'vaccine', 'coronary', 'esccongress']",[],https://twitter.com/escardio/status/1432319582006562824,False,https://twitter.com/escardio/status/1432319345150074880,1,https://pbs.twimg.com/media/E-CfACiWEAQRdiv.jpg,,,,,,,[],,,,
1432319363906879497,1432319363906879497,2021-08-30 17:58:42 IST,2021-08-30,17:58:42,+0530,4599522792,jjantarawoot,John,,#เราฉีดวัคซีแล้วนะ  🥵🦠💉🩺🧪🤜🏻 #vaccine #CovidVaccine #ชลบุรี #COVID19Vaccine  https://t.co/Vji0QfoEBw,und,[],[],['https://pbs.twimg.com/media/E-Ce3cNUYAIfJFi.jpg'],0,0,17,"['เราฉีดวัคซีแล้วนะ', 'vaccine', 'covidvaccine', 'ชลบุรี', 'covid19vaccine']",[],https://twitter.com/JJantarawoot/status/1432319363906879497,False,,1,https://pbs.twimg.com/media/E-Ce3cNUYAIfJFi.jpg,,,,,,,[],,,,
1432317859162587139,1432317859162587139,2021-08-30 17:52:43 IST,2021-08-30,17:52:43,+0530,1244892413262311425,covidnewsbymib,#IndiaFightsCorona,,#IndiaFightsCorona:  📍How to talk about #Vaccine with people who may have questions or concerns❓❓  ✅Watch the video to know about this👇  #We4Vaccine #LargestVaccinationDrive #Unite2FightCorona  @MoHFW_INDIA @mansukhmandviya @ianuragthakur @PIB_India  https://t.co/i1YMvlD5Uk,en,"[{'screen_name': 'mohfw_india', 'name': 'ministry of health', 'id': '2596143056'}, {'screen_name': 'mansukhmandviya', 'name': 'mansukh mandaviya', 'id': '432697203'}, {'screen_name': 'ianuragthakur', 'name': 'anurag thakur', 'id': '381949397'}, {'screen_name': 'pib_india', 'name': 'pib india', 'id': '231033118'}]",[],[],1,4,16,"['indiafightscorona', 'vaccine', 'we4vaccine', 'largestvaccinationdrive', 'unite2fightcorona']",[],https://twitter.com/COVIDNewsByMIB/status/1432317859162587139,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1414789126021255168/pu/img/gRVPfQqhqSApLxNg.jpg,,,,,,,[],,,,
1432317181547646976,1432317181547646976,2021-08-30 17:50:01 IST,2021-08-30,17:50:01,+0530,1028005403534213122,leader_truth,TRUTH Leader,,"Why Are People Being Silenced? What Are They Hiding???  #COVID19 #COVID19nsw #vaccine  #unfoldyourworld #vaccinated #VaccineRollOutSA #EnoughIsEnough #NoVaccinePassportAnywhere Propaganda, Helps, Constituted Fauci, Hurricane, Universal, Hawks  https://t.co/idQcuQtB7Q",en,[],[],[],25,111,235,"['covid19', 'covid19nsw', 'vaccine', 'unfoldyourworld', 'vaccinated', 'vaccinerolloutsa', 'enoughisenough', 'novaccinepassportanywhere']",[],https://twitter.com/leader_truth/status/1432317181547646976,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1432316825656770562/pu/img/j11x6v424-8NiFOa.jpg,,,,,,,[],,,,
1432314248336748546,1432314248336748546,2021-08-30 17:38:22 IST,2021-08-30,17:38:22,+0530,787935427961446400,haaohaoo,Nguyen #fbpe #fbr,,"Florida P.D. rocked by 29 #COVIDdeaths as #DeSantis bungles pandemic response  #PolkCounty Sheriff #GradyJudd said ""the majority of those hospitalized with COVID are #unvaccinated""  ""Listen to the doctors, don't listen to the politicians; get your #vaccine"" https://t.co/oZYBoJABCI",en,[],['https://www.rawstory.com/florida-2654837013/'],[],2,12,20,"['coviddeaths', 'desantis', 'polkcounty', 'gradyjudd', 'unvaccinated', 'vaccine']",[],https://twitter.com/haaohaoo/status/1432314248336748546,False,,0,,,,,,,,[],,,,
1432312175599697922,1432312175599697922,2021-08-30 17:30:08 IST,2021-08-30,17:30:08,+0530,1067441439922098176,escardionews,European Society of Cardiology News,,Flu jab after #heartattack should become standard care  https://t.co/VD2gezlFoJ    #ESCCongress #influenza #MI #Vaccine @FrobertOle @CandDBeth  https://t.co/nMfnRT4nst,en,"[{'screen_name': 'frobertole', 'name': 'ole fröbert', 'id': '1005883854169821186'}, {'screen_name': 'canddbeth', 'name': 'beth kennedy', 'id': '2589591865'}]",['https://www.escardio.org/The-ESC/Press-Office/Press-releases/Flu-jab-after-heart-attack-should-become-standard-care'],['https://pbs.twimg.com/media/E-CYVRXXMAIk6lV.jpg'],0,13,23,"['heartattack', 'esccongress', 'influenza', 'mi', 'vaccine']",[],https://twitter.com/ESCardioNews/status/1432312175599697922,False,,1,https://pbs.twimg.com/media/E-CYVRXXMAIk6lV.jpg,,,,,,,[],,,,
1432311973568516099,1432311973568516099,2021-08-30 17:29:20 IST,2021-08-30,17:29:20,+0530,18860860,khaleejtimes,Khaleej Times,,"The #UAE has administered 18,111,163 doses of the #Covid19Vaccine to date, authorities announced.  Official data released on Monday, Aug 30, said 34,328 doses of the vaccine were administered in the last 24 hours. The net dose rate is 183.12 per 100 people.  #COVID19 #vaccine  https://t.co/WTsUjvIYw4",en,[],[],['https://pbs.twimg.com/media/E-CYIvZX0AMURvF.jpg'],0,1,19,"['uae', 'covid19vaccine', 'covid19', 'vaccine']",[],https://twitter.com/khaleejtimes/status/1432311973568516099,False,,1,https://pbs.twimg.com/media/E-CYIvZX0AMURvF.jpg,,,,,,,[],,,,
1432311105011978247,1432302025707036674,2021-08-30 17:25:53 IST,2021-08-30,17:25:53,+0530,1360415639756767233,cryptogoddude,Zach,,"@PiaPax1 @drgauravchandra @enzolytics The problem is #vaccine is only effective on certain protein spikes (variants). The more mutations, the less likely a vaccine will work. A booster is just trying to chase mutations. If you have been truly following and understanding #enzc, you would know this.",en,[],[],[],4,0,18,"['vaccine', 'enzc']",[],https://twitter.com/CryptoGodDude/status/1432311105011978247,False,,0,,,,,,,,"[{'screen_name': 'PiaPax1', 'name': 'Pia & Pax 💞', 'id': '15501467'}, {'screen_name': 'drgauravchandra', 'name': 'Gaurav Chandra M.D.', 'id': '8374992'}, {'screen_name': 'enzolytics', 'name': 'Enzolytics, Inc. ENZC', 'id': '1350176835909414913'}]",,,,
1432308539154857988,1432308539154857988,2021-08-30 17:15:41 IST,2021-08-30,17:15:41,+0530,39743812,economictimes,Economic Times,,"#NewsAlert: WHO fears 236,000 more #Covid deaths in Europe by December 1.  It also expresses 'serious concern' over Europe's stagnating Covid #vaccine rates. (AFP)  https://t.co/JXC3CSaj1T",en,[],[],['https://pbs.twimg.com/media/E-CU-ndUUAo1fr9.jpg'],0,4,19,"['newsalert', 'covid', 'vaccine']",[],https://twitter.com/EconomicTimes/status/1432308539154857988,False,,1,https://pbs.twimg.com/media/E-CU-ndUUAo1fr9.jpg,,,,,,,[],,,,
1432305754233577472,1432305754233577472,2021-08-30 17:04:37 IST,2021-08-30,17:04:37,+0530,1320333971155189762,punchline_afric,Punchline Africa Tv,,"Health CS Mutahi Kagwe says no Covid-19 vaccination should be done outside Ministry of Health designated facilities, warns against charging for the jab.  #kenya Kanairo #COVID19 Betty Kyalo #coronavirus #jalango Edgar Obare #JimiWanjigiUnveiled Somalis #vaccine  https://t.co/AJxNKPHuWw",en,[],[],['https://pbs.twimg.com/media/E-CLvgjXsAAGqTP.jpg'],0,3,11,"['kenya', 'covid19', 'coronavirus', 'jalango', 'jimiwanjigiunveiled', 'vaccine']",[],https://twitter.com/Punchline_Afric/status/1432305754233577472,False,,1,https://pbs.twimg.com/media/E-CLvgjXsAAGqTP.jpg,,,,,,,[],,,,
1432304608077131786,1432304608077131786,2021-08-30 17:00:04 IST,2021-08-30,17:00:04,+0530,87775422,chinadaily,China Daily,,Half of Hong Kong's eligible population have taken both shots of the COVID-19 #vaccine as the Chinese financial hub is racing to build sufficient herd immunity amid the raging pandemic around the globe. #HongKong  https://t.co/k04dU3jPSd  https://t.co/21pkNZZqJA,en,[],['http://ow.ly/GI5R50G0DnN'],['https://pbs.twimg.com/media/E-CRc4YXoAAQzSz.jpg'],0,14,17,"['vaccine', 'hongkong']",[],https://twitter.com/ChinaDaily/status/1432304608077131786,False,,1,https://pbs.twimg.com/media/E-CRc4YXoAAQzSz.jpg,,,,,,,[],,,,
1432301685045661696,1432301685045661696,2021-08-30 16:48:27 IST,2021-08-30,16:48:27,+0530,2709141217,wordwhisperer,Patrizia Opulenza - enough is enough,,What say you now ?  #vaccine,en,[],[],[],15,18,42,['vaccine'],[],https://twitter.com/wordwhisperer/status/1432301685045661696,False,https://twitter.com/GillianMcKeith/status/1432225966085005314,0,,,,,,,,[],,,,
1432300318247714816,1432300318247714816,2021-08-30 16:43:01 IST,2021-08-30,16:43:01,+0530,112404600,dy365,DY365,,#COVID19 #Vaccine #HomeDelivery #Guwahati #Assam #DY365  মহানগৰীত আৰম্ভ হ’ল ভেকচিনৰ হোম ডেলিভাৰী  https://t.co/n8ln4O26cD  @nhm_assam @MetroNhm @keshab_mahanta @mygovassam,bn,"[{'screen_name': 'nhm_assam', 'name': 'nhm_assam', 'id': '926126009954398208'}, {'screen_name': 'metronhm', 'name': 'nhm kamrup metropolitan', 'id': '1380140736314810371'}, {'screen_name': 'keshab_mahanta', 'name': 'keshab mahanta', 'id': '3582144085'}, {'screen_name': 'mygovassam', 'name': 'mygov assam', 'id': '794958848725372928'}]",['https://dy365.in/assamese/citynews/vaccine-home-delivery-begins-in-the-city-1578/16'],[],0,3,17,"['covid19', 'vaccine', 'homedelivery', 'guwahati', 'assam', 'dy365']",[],https://twitter.com/DY365/status/1432300318247714816,False,,0,,,,,,,,[],,,,
1432297994099953665,1432297994099953665,2021-08-30 16:33:47 IST,2021-08-30,16:33:47,+0530,575925999,albertdeascenti,Albert DeAscentis,,#VACCINE #vaccines #COVID19 #MaskMandates  #StrongerTogether #TheResistence #CovidVaccine  #tcot @CNNPolitics #GetVaccinated @laureldavilacpa #GavinNewsom #RecallElection #CaliforniaRecall #CaliforniaRecallElection #VoteBlue2022 #VOTEBLUEIN22 #VoteBlue,und,"[{'screen_name': 'cnnpolitics', 'name': 'cnn politics', 'id': '13850422'}, {'screen_name': 'laureldavilacpa', 'name': 'laurel m. davila', 'id': '21705181'}]",[],[],0,10,17,"['vaccine', 'vaccines', 'covid19', 'maskmandates', 'strongertogether', 'theresistence', 'covidvaccine', 'tcot', 'getvaccinated', 'gavinnewsom', 'recallelection', 'californiarecall', 'californiarecallelection', 'voteblue2022', 'votebluein22', 'voteblue']",[],https://twitter.com/AlbertDeAscenti/status/1432297994099953665,False,https://twitter.com/thompssk2009/status/1432173942802878467,0,,,,,,,,[],,,,
1432292526686294024,1432292526686294024,2021-08-30 16:12:03 IST,2021-08-30,16:12:03,+0530,2215504453,drsangitareddy,Dr. Sangita Reddy,,"where #India's 1st-dose #vaccine coverage is above the global avg what is needed now, is to building on this energy &amp; enhance our 2nd -dose coverage!  https://t.co/SOgU9hCCqW @mansukhmandviya @amitabhk87 @doctorsoumya @ficci_india @SerumInstIndia @BharatBiotech @HospitalsApollo",en,"[{'screen_name': 'mansukhmandviya', 'name': 'mansukh mandaviya', 'id': '432697203'}, {'screen_name': 'amitabhk87', 'name': 'amitabh kant', 'id': '75237089'}, {'screen_name': 'doctorsoumya', 'name': 'soumya swaminathan', 'id': '2855536962'}, {'screen_name': 'ficci_india', 'name': 'ficci', 'id': '375474419'}, {'screen_name': 'seruminstindia', 'name': 'seruminstituteindia', 'id': '925599812510138368'}, {'screen_name': 'bharatbiotech', 'name': 'bharatbiotech', 'id': '2590932906'}, {'screen_name': 'hospitalsapollo', 'name': 'hospitalsapollo', 'id': '207442453'}]",['https://www.news18.com/amp/news/india/india-may-substantially-complete-first-dose-job-by-october-dozen-states-could-do-so-by-end-of-sept-4142822.html?__twitter_impression=true'],[],5,7,30,"['india', 'vaccine']",[],https://twitter.com/drsangitareddy/status/1432292526686294024,False,,0,,,,,,,,[],,,,
1432292161148489729,1432292161148489729,2021-08-30 16:10:36 IST,2021-08-30,16:10:36,+0530,1239177524103561216,futureghost14,FutureGhost,,"1609 #Deaths from #CovidVaccine in UK  1,165,636 #AdverseReactions to the #VACCINE  An those are just the offically reported ones, not counting coincidence &amp; unreported ones.  #vaccine #Covid_19 #COVID19 #vaccinated #NoVaccinePassport   https://t.co/MZmhISZSlt",en,[],['https://www.gov.uk/government/publications/coronavirus-covid-19-vaccine-adverse-reactions'],[],0,9,12,"['deaths', 'covidvaccine', 'adversereactions', 'vaccine', 'vaccine', 'covid_19', 'covid19', 'vaccinated', 'novaccinepassport']",[],https://twitter.com/FutureGhost14/status/1432292161148489729,False,,0,,,,,,,,[],,,,
1432285851703123968,1432285851703123968,2021-08-30 15:45:32 IST,2021-08-30,15:45:32,+0530,4599522792,jjantarawoot,John,,#เราฉีดวัคซีนแล้วนะ #vaccine #COVID19Vaccine #StaySafe #ckปลวกแดง  #ระยอง #ชลบุรี #วัคซีน 🥵💉🌿🧪🪴🩺 🥵  https://t.co/7wFcUEqrky,und,[],[],"['https://pbs.twimg.com/media/E-CAYzEVUAIgYeZ.jpg', 'https://pbs.twimg.com/media/E-CAYzPVkAEGgqm.jpg']",0,0,30,"['เราฉีดวัคซีนแล้วนะ', 'vaccine', 'covid19vaccine', 'staysafe', 'ckปลวกแดง', 'ระยอง', 'ชลบุรี', 'วัคซีน']",[],https://twitter.com/JJantarawoot/status/1432285851703123968,False,,1,https://pbs.twimg.com/media/E-CAYzEVUAIgYeZ.jpg,,,,,,,[],,,,
1432283991235649543,1432283991235649543,2021-08-30 15:38:08 IST,2021-08-30,15:38:08,+0530,20578408,gulf_news,Gulf News,,"COVID-19: New Zealand reports first death linked to #Pfizer COVID-19 #vaccine Vaccine monitoring panel attributes death to myocarditis, a rare, but known, side-effect  https://t.co/2zZi26PNQY",en,[],['https://gn24.ae/c3cef2da6e56000'],[],0,6,18,"['pfizer', 'vaccine']",[],https://twitter.com/gulf_news/status/1432283991235649543,False,,0,,,,,,,,[],,,,
1432279869346312196,1432279869346312196,2021-08-30 15:21:45 IST,2021-08-30,15:21:45,+0530,896622942469070848,joel_agius1,Joel Agius,,"We’ve never had to show them to enter a restaurant, pub, club, shop, shopping centre, etc.   So no, these are not merely immunisation records. They’re #VaccinePassports.   #COVID19 #vaccine",en,[],[],[],1,4,30,"['vaccinepassports', 'covid19', 'vaccine']",[],https://twitter.com/Joel_Agius1/status/1432279869346312196,False,https://twitter.com/em_el_cee/status/1431708470349205505,0,,,,,,,,[],,,,
1432275859889475591,1432275859889475591,2021-08-30 15:05:50 IST,2021-08-30,15:05:50,+0530,1255874118383071233,projectstepone,StepOne,,"Now finding the closest vaccination centre, checking availability, fixing an appointment on CoWin is simple and easy. Start by sending a Hi on Whatsapp on +91 97456 97456 or by  clicking this link   https://t.co/TFOKX6I0Sp   #Stop3rdWave #GetVaccinated #Vaccine #StopThirdWave  https://t.co/zf7rgBuT59",en,[],['https://wa.me/919745697456?text=Hi.#StopThirdWave'],['https://pbs.twimg.com/media/E-B3RouVkAApa6E.jpg'],0,7,16,"['stop3rdwave', 'getvaccinated', 'vaccine', 'stopthirdwave']",[],https://twitter.com/Projectstepone/status/1432275859889475591,False,,1,https://pbs.twimg.com/media/E-B3RouVkAApa6E.jpg,,,,,,,[],,,,
1432274476276850689,1432250327215050757,2021-08-30 15:00:20 IST,2021-08-30,15:00:20,+0530,1360153750086762497,jackeightnos,Jackisback,,@MaisyEvans @DailyMailUK It wasn’t necessary for you to take the #vaccine and it’s put you in hospital. Stop promoting it,en,[],[],[],1,0,30,['vaccine'],[],https://twitter.com/Jackeightnos/status/1432274476276850689,False,,0,,,,,,,,"[{'screen_name': 'MaisyEvans', 'name': 'Maisy Evans🤠', 'id': '806947362891530240'}, {'screen_name': 'DailyMailUK', 'name': 'Daily Mail U.K.', 'id': '111556423'}]",,,,
1432274284068556800,1432274284068556800,2021-08-30 14:59:34 IST,2021-08-30,14:59:34,+0530,1244892413262311425,covidnewsbymib,#IndiaFightsCorona,,#IndiaFightsCorona:  📍How to talk about #Vaccine with people who may have questions or concerns❓❓  ✅Watch the video to know about this👇  #We4Vaccine #LargestVaccinationDrive #Unite2FightCorona  @MoHFW_INDIA @mansukhmandviya @ianuragthakur @PIB_India  https://t.co/uV8ghq59TE,en,"[{'screen_name': 'mohfw_india', 'name': 'ministry of health', 'id': '2596143056'}, {'screen_name': 'mansukhmandviya', 'name': 'mansukh mandaviya', 'id': '432697203'}, {'screen_name': 'ianuragthakur', 'name': 'anurag thakur', 'id': '381949397'}, {'screen_name': 'pib_india', 'name': 'pib india', 'id': '231033118'}]",[],[],1,20,38,"['indiafightscorona', 'vaccine', 'we4vaccine', 'largestvaccinationdrive', 'unite2fightcorona']",[],https://twitter.com/COVIDNewsByMIB/status/1432274284068556800,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1429112045211852810/pu/img/_SgaylNVi9EX2O8R.jpg,,,,,,,[],,,,
1432270464861278208,1432270464861278208,2021-08-30 14:44:23 IST,2021-08-30,14:44:23,+0530,1348803690191351811,jul101vie,Julie Viens,,🟢 Teachers should be priority group for COVID jabs: WHO  #WHO #vaccine #Teachers   https://t.co/6aQmXAbtFx,en,[],['https://medicalxpress.com/news/2021-08-teachers-priority-group-covid-jabs.html'],[],2,11,26,"['who', 'vaccine', 'teachers']",[],https://twitter.com/Jul101Vie/status/1432270464861278208,False,,0,,,,,,,,[],,,,
1432269610452193281,1432269610452193281,2021-08-30 14:41:00 IST,2021-08-30,14:41:00,+0530,549363463,bratokolloza_,BraTokolloZA_,,"The great leader that South Africans have been waiting for , Mr Cyril Matamela Ramaphosa  His successes in the past 3 years #SphithiphithiEvaluator #FreePresidentZuma #ANC #covid #vaccine #CR7 #messi #BreakingNews  https://t.co/2zCDKn2sJZ",en,[],[],[],2,7,16,"['sphithiphithievaluator', 'freepresidentzuma', 'anc', 'covid', 'vaccine', 'cr7', 'messi', 'breakingnews']",[],https://twitter.com/BraTokolloZA_/status/1432269610452193281,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1432268644311052291/pu/img/LXJWhcEtz1xM3D-s.jpg,,,,,,,[],,,,
1432269153390395396,1432269153390395396,2021-08-30 14:39:11 IST,2021-08-30,14:39:11,+0530,1324262842338480129,subod_jr,SuBoD_HiRuNa 🍁,,I've gotten my 2nd dose❤️💉  #Sinopharm #vaccine  https://t.co/NGDy1rGIpu,en,[],[],['https://pbs.twimg.com/media/E-BxNAcX0AIAw6e.jpg'],2,0,15,"['sinopharm', 'vaccine']",[],https://twitter.com/Subod_Jr/status/1432269153390395396,False,https://twitter.com/Subod_Jr/status/1422489096723726337,1,https://pbs.twimg.com/media/E-BxNAcX0AIAw6e.jpg,,,,,,,[],,,,
