id,created_at,tweet,sum,true_value,polarity_api_output,is_same,concept_api_output,conversation_id,date,time,timezone,user_id,username,name,place,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1347216035938754565,2021-01-07 21:48:27,Here we go again! Back to the vaccine site this morning ~ what lovely surroundings we have in Haywards Heath <EMOJI:sun>Perrymount Hall formerly known as Clair Hall ~ soon to be reverting back to Clair Hall... do keep up! <USER> <USER> <USER> #vaccine #Covid_19,1.7,POSITIVE,NEGATIVE,0,"['vaccine', 'lovely', 'formerly', 'vaccine', 'covid']",1347216035938754565,2021-01-07,21:48:27,530,1428700609,funnyspensley,Katie Spensley,,en,"[{'screen_name': 'alliancebetter', 'name': 'alliance for better care (nhs gp federation)', 'id': '1106601873019232257'}, {'screen_name': 'kssaunders_', 'name': 'katherine saunders', 'id': '1080226851367342080'}]",[],"['https://pbs.twimg.com/media/ErJF1dVXAAIObxi.jpg', 'https://pbs.twimg.com/media/ErJF1giXAAAof5m.jpg']",1.0,2.0,23.0,"['vaccine', 'covid_19']",[],https://twitter.com/FunnySpensley/status/1347216035938754565,False,,1.0,https://pbs.twimg.com/media/ErJF1dVXAAIObxi.jpg,,,,,,,[],,,,
1356690547705077764,2021-02-03 1:16:47,#UPDATE: Federal government to ship #Covid vaccines to retail pharmacies next week Great news! Still doesnt assure that those most at risk or in need for work will get the #vaccine right away it IS action we have needed and expected from government.,0.8,POSITIVE,POSITIVE,1,"['great news', 'update', 'federal', 'govern', 'covid', 'vaccine', 'pharmacy', 'assure', 'risk', 'work', 'vaccine', 'needed', 'expected', 'govern']",1356690547705077764,2021-02-03,01:16:47,530,32399655,thewebbix,WᴶEᴼBᴱB ✌🏼,,en,[],['https://www.nbcnews.com/politics/white-house/federal-government-ship-covid-vaccines-retail-pharmacies-next-week-n1256500'],[],0.0,15.0,43.0,"['update', 'covid', 'vaccine']",[],https://twitter.com/thewebbix/status/1356690547705077764,False,,0.0,,,,,,,,[],,,,
1353187727240474627,2021-01-24 9:17:49,"India implements fastest rollout of #vaccination drive in world. One million #vaccine jabs in 6 days ! Nation came together- centre, #states &amp; #city bodies. Compliments to our #doctors, #nurses, support staff &amp; civil services who made it happen. #inspiration #health #virus",1.2,POSITIVE,NEGATIVE,0,"['support staff', 'implement', 'fastest', 'rollout', 'vaccine', 'drive', 'vaccine', 'nation', 'together', 'compliment', 'civil', 'inspiration', 'health', 'virus']",1353187727240474627,2021-01-24,09:17:49,530,797430883,prakashukla,SP Shukla,,en,[],[],['https://pbs.twimg.com/media/Esd9D1QXMAAd9w2.jpg'],2.0,5.0,25.0,"['vaccination', 'vaccine', 'states', 'city', 'doctors', 'nurses', 'inspiration', 'health', 'virus']",[],https://twitter.com/Prakashukla/status/1353187727240474627,False,,1.0,https://pbs.twimg.com/media/Esd9D1QXMAAd9w2.jpg,,,,,,,[],,,,
1369364564513599502,2021-03-10 0:38:48,"Surprising, isn't it? BCG vaccination improves DTaP immune responses in mice and is associated with lower #pertussis incidence in ecological epidemiological studies <USER> <USER> <USER> #DTaP #BCG #vaccine",0.4,POSITIVE,POSITIVE,1,"['immune response', 'vaccine', 'improves', 'lower', 'incidence', 'ecological', 'epidemiological', 'studies', 'tap', 'vaccine']",1369364564513599502,2021-03-10,00:38:48,530,1332366541,fedemartinon,Federico Martinón-Torres,,en,"[{'screen_name': 'unizar', 'name': 'universidad zaragoza', 'id': '134037648'}, {'screen_name': 'universidadeusc', 'name': 'usc', 'id': '2294164837'}, {'screen_name': 'genvip_research', 'name': 'genvip', 'id': '1426284912'}]",['https://www.sciencedirect.com/science/article/pii/S2352396421000475'],[],1.0,14.0,27.0,"['pertussis', 'dtap', 'bcg', 'vaccine']",[],https://twitter.com/fedemartinon/status/1369364564513599502,False,,0.0,,,,,,,,[],,,,
1350131539611410435,2021-01-15 22:53:37,Dad's had his first vaccine shot. I'm very happy and hugely grateful to the #NHS. This needs to be rolled out to everyone asap. Let's hope that this can happen quickly and safely. #COVID19 #Vaccine,2,POSITIVE,POSITIVE,1,"['vaccine', 'happy', 'hugely', 'grateful', 'rolled', 'hope', 'quickly', 'safely', 'covid', 'vaccine']",1350131539611410435,2021-01-15,22:53:37,530,26107096,kingofsunshine,Sohail Shah,,en,[],[],[],1.0,0.0,19.0,"['nhs', 'covid19', 'vaccine']",[],https://twitter.com/KingOfSunshine/status/1350131539611410435,False,,0.0,,,,,,,,[],,,,
1372859458251014144,2021-03-19 16:06:15,"So in terms of side effects of #CovidVaccine Ive got a slightly sore left arm and a big spot on my cheek. <EMOJI:flushed_face><EMOJI:syringe>Otherwise, I ran 7 miles and felt great. Even had a chat with a mosaic cyclist... #CoronavirusVaccine #vaccine #FridayThoughts #HappyFriday",1.5,POSITIVE,POSITIVE,1,"['g spot', 'effects', 'sore', 'arm', 'cheek', 'great', 'chat', 'cyclist', 'vaccine']",1372859458251014144,2021-03-19,16:06:15,530,79954735,writtenbyrach,Rachel Ann Cullen,,en,[],[],"['https://pbs.twimg.com/media/Ew1gUC-XMAUkttC.jpg', 'https://pbs.twimg.com/media/Ew1gUEAXIAQ7fd-.jpg', 'https://pbs.twimg.com/media/Ew1gUDZWgAMn5FB.jpg']",5.0,1.0,88.0,"['covidvaccine', 'coronavirusvaccine', 'vaccine', 'fridaythoughts', 'happyfriday']",[],https://twitter.com/writtenbyrach/status/1372859458251014144,False,,1.0,https://pbs.twimg.com/media/Ew1gUC-XMAUkttC.jpg,,,,,,,[],,,,
1350467845109415936,2021-01-16 21:09:59,#COVID19 | The healthcare workers in the forward field #hospitals of the #Army in #ArunachalPradesh were vaccinated today: #IndianArmy #IndiaFightsCorona #vaccination #VaccineForIndia #vaccinationCovid #vaccine,1,POSITIVE,POSITIVE,1,"['covid', 'healthcare', 'army', 'vaccine', 'vaccine', 'vaccine']",1350467845109415936,2021-01-16,21:09:59,530,1304336171825131522,bhushanlalkoul3,Bhushan Lal Koul,,en,[],[],['https://pbs.twimg.com/media/Er3TEQ_UYAwakP-.jpg'],1.0,8.0,19.0,"['covid19', 'hospitals', 'army', 'arunachalpradesh', 'indianarmy', 'indiafightscorona', 'vaccination', 'vaccineforindia', 'vaccinationcovid', 'vaccine']",[],https://twitter.com/BhushanLalKoul3/status/1350467845109415936,False,,1.0,https://pbs.twimg.com/media/Er3TEQ_UYAwakP-.jpg,,,,,,,[],,,,
1361874269995556871,2021-02-17 8:35:03,"Happy New Year, we're back in print. Here's our front page for today! #Vietnam #COVID19 #Hanoi #SocialDistancing #vaccine #France #extremism",1.7,POSITIVE,NEGATIVE,0,"['happy', 'new', 'print', 'covid', 'vaccine', 'extremism']",1361874269995556871,2021-02-17,08:35:03,530,905670644821458948,vietnamnewsvns,Việt Nam News,,en,[],[],['https://pbs.twimg.com/media/EuZZRnjVEAEX7AH.jpg'],0.0,0.0,23.0,"['vietnam', 'covid19', 'hanoi', 'socialdistancing', 'vaccine', 'france', 'extremism']",[],https://twitter.com/VietnamNewsVNS/status/1361874269995556871,False,,1.0,https://pbs.twimg.com/media/EuZZRnjVEAEX7AH.jpg,,,,,,,[],,,,
1355451630720790531,2021-01-30 15:13:46,"Scotlands moan-a-lot is amongst other things, a rabid remoaner as displayed twice in last 48 hours. She would sell Scotlands soul for a parcel of dependency to the money laundering EU paymasters. #BrexitBritain #vaccine success has already shown its barnstorming ahead <EMOJI:thumbs_up><EMOJI:smiling_face_with_heart-eyes><EMOJI:oncoming_fist>",0.2,POSITIVE,POSITIVE,1,"['moan', 'rabid', 'moan', 'last', 'houre', 'sell', 'soul', 'parcel', 'money', 'laundering', 'vaccine', 'success']",1355451630720790531,2021-01-30,15:13:46,530,1257817368,dealatrip,Deal A Trip Orlando ☀️ Florida ⛱ Holiday Rentals😎,,en,[],[],[],0.0,5.0,17.0,"['brexitbritain', 'vaccine']",[],https://twitter.com/dealatrip/status/1355451630720790531,False,,0.0,,,,,,,,[],,,,
1349694286124744704,2021-01-14 17:56:08,"The Tanaiste Leo Varadkar tells the #dail that the European Medicines Agency will approve AstraZeneca #vaccine on Jan 29th, which will make vaccination rate go from 50,000 to 100,000 a week <USER>",0.3,POSITIVE,POSITIVE,1,"['european', 'medicine', 'approve', 'vaccine', 'make', 'vaccine', 'rate']",1349694286124744704,2021-01-14,17:56:08,530,116795089,maryeregan,Mary Regan,,en,"[{'screen_name': 'rtenews', 'name': 'rté news', 'id': '8973062'}]",[],[],19.0,33.0,295.0,"['dail', 'vaccine']",[],https://twitter.com/MaryERegan/status/1349694286124744704,False,,0.0,,,,,,,,[],,,,
1375862528132136962,2021-03-27 22:59:23,Not many folk have the privilege of such spectacular views on the drive to get their #vaccine Deeply grateful <EMOJI:red_heart>,1.7,POSITIVE,POSITIVE,1,"['deeply grateful', 'folk', 'privilege', 'spectacular', 'view', 'drive', 'vaccine']",1375862528132136962,2021-03-27,22:59:23,530,23659048,fillyjonkfarm,The Snork Maiden,,en,[],[],['https://pbs.twimg.com/media/ExgLrNJWEAIEk1W.jpg'],5.0,1.0,62.0,['vaccine'],[],https://twitter.com/FillyjonkFarm/status/1375862528132136962,False,,1.0,https://pbs.twimg.com/media/ExgLrNJWEAIEk1W.jpg,,,,,,,[],,,,
1368530923927592962,2021-03-07 17:26:12,<EMOJI:syringe> Austrian authorities have suspended the administration of the #astrazeneca #vaccine due to two reported deaths.,-1.2,NEGATIVE,NEGATIVE,1,"['authority', 'suspended', 'administration', 'vaccine', 'report', 'death']",1368530923927592962,2021-03-07,17:26:12,530,19489239,jerusalem_post,The Jerusalem Post,,en,[],['https://www.jpost.com/health-science/austria-suspends-astrazeneca-covid-19-vaccine-batch-after-death-661211'],[],1.0,47.0,41.0,"['astrazeneca', 'vaccine']",[],https://twitter.com/Jerusalem_Post/status/1368530923927592962,False,,0.0,,,,,,,,[],,,,
1348939414286848000,2021-01-12 15:56:33,"A potential #vaccine against MS with excellent data in MICE. Still a way to go, but theres hope. From <USER> the makers of the #COVID19 vaccine.",1.2,POSITIVE,NEGATIVE,0,"['potential', 'vaccine', 'against', 'excellent', 'hope', 'make', 'covid', 'vaccine']",1348939414286848000,2021-01-12,15:56:33,530,79478121,reskilab,Ralf Reski 🇩🇪🇪🇺,,en,"[{'screen_name': 'biontech_group', 'name': 'biontech se', 'id': '1060984350995550208'}]",[],[],1.0,15.0,35.0,"['vaccine', 'covid19']",[],https://twitter.com/ReskiLab/status/1348939414286848000,False,https://twitter.com/DrEricDing/status/1348912741562667008,0.0,,,,,,,,[],,,,
1349755987029319683,2021-01-14 22:01:19,"We're thrilled to share this photo of our Managing Director, Dr. Mohamed Alarakhia, receiving his vaccination at the GRH #COVID19 vaccine clinic due to his work on the frontlines supporting COVID assessment and testing! #getthejab #vaccine #OntarioHealth #InThisTogetherWR",2,POSITIVE,NEGATIVE,0,"['work on', 'thrilled', 'share', 'direct', 'receiving', 'vaccine', 'covid', 'vaccine', 'clinic', 'supporting', 'covid', 'assessment', 'testing', 'vaccine']",1349755987029319683,2021-01-14,22:01:19,530,1728855356,ehealthce,eHealthCE,,en,[],[],['https://pbs.twimg.com/media/ErtBl5PXUAAg_90.jpg'],1.0,5.0,46.0,"['covid19', 'getthejab', 'vaccine', 'ontariohealth', 'inthistogetherwr']",[],https://twitter.com/eHealthCE/status/1349755987029319683,False,,1.0,https://pbs.twimg.com/media/ErtBl5PXUAAg_90.jpg,,,,,,,[],,,,
1363183432071663616,2021-02-20 23:17:11,New studies show that one shot of a #vaccine can greatly amplify antibody levels in those who have recovered from the #coronavirus . <USER> in <USER>,1.6,POSITIVE,NEGATIVE,0,"['new', 'studies', 'show', 'vaccine', 'greatly', 'amplify', 'antibody', 'coronavirus']",1363183432071663616,2021-02-20,23:17:11,530,17240190,daniel_kraft,"Daniel Kraft, MD",,en,"[{'screen_name': 'apoorva_nyc', 'name': 'apoorva mandavilli', 'id': '29780473'}, {'screen_name': 'nytimes', 'name': 'the new york times', 'id': '807095'}]",['https://www.nytimes.com/2021/02/19/health/covid-vaccine-single-dose.html?referringSource=articleShare'],[],4.0,13.0,42.0,"['vaccine', 'coronavirus']",[],https://twitter.com/daniel_kraft/status/1363183432071663616,False,,0.0,,,,,,,,[],,,,
1366204893912993792,2021-03-01 7:23:24,"PM <USER> took his first shot of #COVID19 #vaccine at AIIMS, this morning. Sister P Niveda, from Puducherry, administered COVAXIN made by Bharat BioTech. India starts vaccinating its population above 60 and those with comorbidities above 45 from today.",1.2,POSITIVE,POSITIVE,1,"['covid', 'vaccine', 'sister', 'vaccine', 'population']",1366204893912993792,2021-03-01,07:23:24,530,13507972,rajeshkalra,Rajesh Kalra,,en,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]",[],['https://pbs.twimg.com/media/EvW8G2yVgAAHECz.jpg'],3.0,30.0,126.0,"['covid19', 'vaccine']",[],https://twitter.com/rajeshkalra/status/1366204893912993792,False,,1.0,https://pbs.twimg.com/media/EvW8G2yVgAAHECz.jpg,,,,,,,[],,,,
1353586136367554562,2021-01-25 11:40:57,Did You Know? The world's largest #vaccination campaign ever was the drive against #polio launched by #India. #VaccinationDrive #poliomyelitis #vaccine #virus #children,1.2,POSITIVE,NEGATIVE,0,"['know', 'largest', 'vaccine', 'drive', 'against', 'vaccine', 'virus']",1353586136367554562,2021-01-25,11:40:57,530,3592336280,syedakbartoi,Syed Akbar,,en,[],[],[],1.0,3.0,38.0,"['vaccination', 'polio', 'india', 'vaccinationdrive', 'poliomyelitis', 'vaccine', 'virus', 'children']",[],https://twitter.com/SyedAkbarTOI/status/1353586136367554562,False,,0.0,,,,,,,,[],,,,
1374545982021455873,2021-03-24 7:47:54,This week <USER> made hospice staff eligible for the COVID-19 vaccine. I travel between <USER> sites for work &amp; have never been so thrilled to be considered a risk &amp; thus vaccinated today! So grateful. <EMOJI:folded_hands><EMOJI:light_skin_tone> So excited. #covid_19 #vaccine #itshappening,1.4,POSITIVE,POSITIVE,1,"['eligible', 'covid', 'vaccine', 'travel', 'work', 'thrilled', 'risk', 'vaccine', 'grateful', 'excite', 'covid', 'vaccine']",1374545982021455873,2021-03-24,07:47:54,530,17116887,denisepraill,Denise Praill (she/her) 🌺,,en,"[{'screen_name': 'vchhealthcare', 'name': 'vancouver coastal health', 'id': '317255492'}, {'screen_name': 'canuckplace', 'name': ""canuck place children's hospice"", 'id': '15726956'}]",[],[],0.0,0.0,27.0,"['covid_19', 'vaccine', 'itshappening']",[],https://twitter.com/denisepraill/status/1374545982021455873,False,,1.0,https://pbs.twimg.com/ext_tw_video_thumb/1374545970575286272/pu/img/k9srd38-ciaJn3N_.jpg,,,,,,,[],,,,
1371842073712820226,2021-03-16 20:43:32,"Very good <USER> #COVID19 #vaccine news: - Tracking the 1st 12.5 million U.S. vaccinees, 86% got their 2nd doses in proper time frames - only 3.4% missed dose 2 - ""among 14,205,768 persons who rec'ed a 2nd dose, 95.6% [did so] w/in the rec'ed interval""",1.6,POSITIVE,NEGATIVE,0,"['good', 'covid', 'vaccine', 'new', 'tracking', 'vaccine', 'dose', 'time', 'frame', 'missed', 'dose', 'dose', 'interval']",1371842073712820226,2021-03-16,20:43:32,530,299273962,laurie_garrett,Laurie Garrett,,en,"[{'screen_name': 'cdcgov', 'name': 'cdc', 'id': '146569971'}]",['https://www.cdc.gov/mmwr/volumes/70/wr/mm7011e2.htm?s_cid=mm7011e2_w'],[],6.0,46.0,115.0,"['covid19', 'vaccine']",[],https://twitter.com/Laurie_Garrett/status/1371842073712820226,False,,0.0,,,,,,,,[],,,,
1352399350190768129,2021-01-22 5:05:06,"Im struggling to get my head around this shot. Its life or death, freedom or lockdown, boom or bust, privilege or poverty... in a tiny glass jar. I doubt Ill film anything so important again. #vaccine #COVID",-0.7,NEGATIVE,NEGATIVE,1,"['life or death', 'struggling', 'head', 'freedom', 'boom', 'privilege', 'poverty', 'tiny', 'jar', 'doubt', 'important', 'vaccine', 'covid']",1352399350190768129,2021-01-22,05:05:06,530,19710414,john_bevir,John Bevir,,en,[],[],['https://pbs.twimg.com/media/EsSwCjRXEAUbVNU.jpg'],0.0,5.0,23.0,"['vaccine', 'covid']",[],https://twitter.com/john_bevir/status/1352399350190768129,False,,1.0,https://pbs.twimg.com/media/EsSwCjRXEAUbVNU.jpg,,,,,,,[],,,,
1366637158258204673,2021-03-02 12:01:04,#Israel has administered more than 6.3 million #vaccine doses. Data shows that there have been 94% fewer symptomatic #COVID19 cases among those vaccinated. There has been a 92% drop in cases of serious illness. #VacciNation #VaccinationDrive Read more:<EMOJI:down_arrow>,0.8,POSITIVE,POSITIVE,1,"['serious illness', 'vaccine', 'dose', 'show', 'fewer', 'symptomatic', 'covid', 'vaccine', 'drop', 'vaccine']",1366637158258204673,2021-03-02,12:01:04,530,226874391,israelinindia,Israel in India,,en,[],['https://www.jpost.com/health-science/clalit-data-pfizer-vaccine-reduces-risk-of-serious-covid-19-658959'],[],1.0,3.0,22.0,"['israel', 'vaccine', 'covid19', 'vaccination', 'vaccinationdrive']",[],https://twitter.com/IsraelinIndia/status/1366637158258204673,False,,0.0,,,,,,,,[],,,,
1374331360194801664,2021-03-23 17:35:04,"Thank you to Toronto health partners who continue to work together to administer all available #COVID19 #Vaccines across our city. To date, 388,464 vaccine doses have been administered in Toronto. Read today's #COVID19 #Vaccine update:",2,POSITIVE,POSITIVE,1,"['work together', 'thank', 'health', 'continue', 'administer', 'available', 'covid', 'vaccine', 'vaccine', 'dose', 'covid', 'vaccine', 'update']",1374331360194801664,2021-03-23,17:35:04,530,340342573,epdevilla,Dr. Eileen de Villa,,en,[],['https://bit.ly/3171v5D'],[],23.0,9.0,33.0,"['covid19', 'vaccines', 'covid19', 'vaccine']",[],https://twitter.com/epdevilla/status/1374331360194801664,False,,0.0,,,,,,,,[],,,,
1365306449757413387,2021-02-26 19:53:18,***Breaking News**Health Canada approves use of AstraZeneca vaccine | CBC News #cdnpoli #covid19 #vaccine,0.7,POSITIVE,POSITIVE,1,"['health', 'approve', 'vaccine', 'covid', 'vaccine']",1365306449757413387,2021-02-26,19:53:18,530,104255797,hannahthibedeau,Hannah Thibedeau,,en,[],['https://www.cbc.ca/news/politics/astrazeneca-approved-1.5929050?__vfz=medium%3Dsharebar'],[],6.0,6.0,43.0,"['cdnpoli', 'covid19', 'vaccine']",[],https://twitter.com/HannahThibedeau/status/1365306449757413387,False,,0.0,,,,,,,,[],,,,
1376140003219234817,2021-03-28 17:21:58,"Thank you <USER> for advocating for #vaccine priority for people with #disabilities, who are at much higher risk of death from COVID. H/t <USER>",1.4,POSITIVE,NEGATIVE,0,"['thank', 'advocating', 'vaccine', 'priority', 'higher', 'risk', 'death', 'covid']",1376140003219234817,2021-03-28,17:21:58,530,965935355492032514,drnancyolivieri,Dr. Nancy Olivieri,,en,"[{'screen_name': 'aliciathatcher', 'name': 'alicia thatcher', 'id': '22695137'}, {'screen_name': 'kristacarrnb', 'name': 'krista carr', 'id': '705955784874725376'}]",['https://globalnews.ca/news/7724034/covid-19-vaccination-priority-intellectually-disabled-saskatchewan/'],[],0.0,7.0,27.0,"['vaccine', 'disabilities']",[],https://twitter.com/DrNancyOlivieri/status/1376140003219234817,False,,0.0,,,,,,,,[],,,,
1370196314403733512,2021-03-12 7:43:53,"Had to redo this Tweet to blot out a couple things, but super #grateful to get this today. Since it was in #Anaheim, I wore some #Angels gear! #CovidVaccine #vaccine",1,POSITIVE,POSITIVE,1,"['redo', 'blot', 'super', 'grateful', 'angel', 'gear', 'vaccine']",1370196314403733512,2021-03-12,07:43:53,530,287062758,therealjomo33,Jonathan Moore,,en,[],[],"['https://pbs.twimg.com/media/EwPqQd9UYAAWOBf.jpg', 'https://pbs.twimg.com/media/EwPqSIjVoAAlkiz.jpg']",1.0,0.0,13.0,"['grateful', 'anaheim', 'angels', 'covidvaccine', 'vaccine']",[],https://twitter.com/therealjomo33/status/1370196314403733512,False,,1.0,https://pbs.twimg.com/media/EwPqQd9UYAAWOBf.jpg,,,,,,,[],,,,
1369365118509793291,2021-03-10 0:41:00,"On the one hand, great idea to get more folks to help w/ #COVID19 #vaccine rollout: the faster, the better. On the other hand, why not PAY ppl to do vital work in a #pandemic? Don't we recognize that this program disadvantages low-wage workers, the disabled, ppl w/o childcare...?",-0.7,NEGATIVE,NEGATIVE,1,"['great', 'idea', 'folk', 'help', 'covid', 'vaccine', 'rollout', 'faster', 'better', 'vital', 'work', 'recognize', 'disadvantage', 'wage', 'disabled', 'childcare']",1369365118509793291,2021-03-10,00:41:00,530,86970530,tmprowell,"Tatiana Prowell, MD",,en,[],[],[],2.0,6.0,25.0,"['covid19', 'vaccine', 'pandemic']",[],https://twitter.com/tmprowell/status/1369365118509793291,False,https://twitter.com/SFGate/status/1369039058165407744,0.0,,,,,,,,[],,,,
1355510814862692355,2021-01-30 19:08:57,Today my retired/post-work parents start their first day at work together after 37 years of marriage - Dad as a vaccinator and Mum as a vaccine centre marshall. Just sad I'm not there to make them a packed lunch... <USER> #TeamParents #Proud #GoodNews #Vaccine,-0.3,NEGATIVE,POSITIVE,0,"['first day', 'work together', 'packed lunch', 'work', 'marriage', 'vaccine', 'mum', 'vaccine', 'sad', 'make', 'vaccine']",1355510814862692355,2021-01-30,19:08:57,530,385000218,becksmoo,Becki Cox,,en,"[{'screen_name': 'p_arrhesia', 'name': 'stephen cox', 'id': '822462296131825666'}]",[],[],1.0,2.0,20.0,"['teamparents', 'proud', 'goodnews', 'vaccine']",[],https://twitter.com/becksmoo/status/1355510814862692355,False,,0.0,,,,,,,,[],,,,
1366453668355203081,2021-03-01 23:51:56,"Just got first shot of COVID-19 vaccine. Every person that gets it, I feel like one step closer to a return to some kind of normalcy. #crohns #ibd #vaccine",1.2,POSITIVE,POSITIVE,1,"['step closer', 'covid', 'vaccine', 'turn', 'normalcy', 'vaccine']",1366453668355203081,2021-03-01,23:51:56,530,15481850,geerlingguy,Jeff Geerling,,en,[],[],[],15.0,1.0,165.0,"['crohns', 'ibd', 'vaccine']",[],https://twitter.com/geerlingguy/status/1366453668355203081,False,,0.0,,,,,,,,[],,,,
1354134616643411968,2021-01-27 0:00:25,Dr <USER> introduces...her mum! Tasnim Anwar shares three reason why we should take the #COVID19 #vaccine. #TeamHalo,0.1,POSITIVE,POSITIVE,1,"['mum', 'shares', 'reason', 'take', 'covid', 'vaccine']",1354134616643411968,2021-01-27,00:00:25,530,1310602613453447170,projecthalo,Team Halo,,en,"[{'screen_name': 'anwar_shamaila', 'name': 'dr shamaila anwar', 'id': '795570635401555968'}]",[],[],1.0,2.0,12.0,"['covid19', 'vaccine', 'teamhalo']",[],https://twitter.com/projecthalo/status/1354134616643411968,False,,1.0,https://pbs.twimg.com/ext_tw_video_thumb/1354134524880416768/pu/img/sgj57ScaxEeHgWJY.jpg,,,,,,,[],,,,
1374343759912177665,2021-03-23 18:24:21,"#Vaccine #Ireland: So if you are upholding your Hippocratic Oath, then the Government will revoke your ability to practice medicine? <EMOJI:shamrock>Irish Doctor Suspended for Refusing to Vaccinate Patients With Experimental COVID Jab<EMOJI:high_voltage>",-0.6,NEGATIVE,NEGATIVE,1,"['vaccine', 'upholding', 'oath', 'govern', 'revoke', 'ability', 'medicine', 'suspended', 'vaccine', 'experiment', 'covid']",1374343759912177665,2021-03-23,18:24:21,530,16936686,21wire,Patrick Henningsen,,en,[],['https://21stcenturywire.com/2021/03/23/irish-doctor-suspended-for-refusing-to-vaccinate-patients-with-experimental-covid-jab/'],['https://pbs.twimg.com/media/ExKl1MsW8AYsDsC.png'],37.0,263.0,435.0,"['vaccine', 'ireland']",[],https://twitter.com/21WIRE/status/1374343759912177665,False,,1.0,https://pbs.twimg.com/media/ExKl1MsW8AYsDsC.png,,,,,,,[],,,,
1353701668009906176,2021-01-25 19:20:02,"Moderna vaccine protects against British and South African #CovidVariants , company says The company has begun developing a new #vaccine against the South African variant as a precaution By <USER> <USER>",0.8,POSITIVE,NEGATIVE,0,"['vaccine', 'protects', 'against', 'new', 'vaccine', 'against', 'variant', 'precaution']",1353701668009906176,2021-01-25,19:20:02,530,17240190,daniel_kraft,"Daniel Kraft, MD",,en,"[{'screen_name': 'carolynyjohnson', 'name': 'carolyn johnson', 'id': '8790772'}, {'screen_name': 'nytimes', 'name': 'the new york times', 'id': '807095'}]",['https://www.washingtonpost.com/health/2021/01/25/covid-vaccine-virus-variant/'],[],0.0,3.0,13.0,"['covidvariants', 'vaccine']",[],https://twitter.com/daniel_kraft/status/1353701668009906176,False,,0.0,,,,,,,,[],,,,
1366837954635730944,2021-03-03 1:18:57,I cant wait for the vaccine to be safe for kids. I need a little less worry in my life. #COVID19 #vaccine,-0.6,NEGATIVE,POSITIVE,0,"['wait for', 'vaccine', 'safe', 'kids', 'little', 'worry', 'covid', 'vaccine']",1366837954635730944,2021-03-03,01:18:57,530,1263884345791504385,heatherr411,Heather,,en,[],[],[],2.0,1.0,28.0,"['covid19', 'vaccine']",[],https://twitter.com/HeatherR411/status/1366837954635730944,False,,0.0,,,,,,,,[],,,,
1370003750216032263,2021-03-11 18:58:42,<USER> Millions have been given this #vaccine in #India #Britain &amp; elsewhere. Not much adverse effects anywhere. What's up in these Scandinavian countries? #COVID19 #CovidVaccine #AstraZeneca,-0.5,NEGATIVE,NEGATIVE,1,"['adverse effect', 'vaccine', 'covid']",1370002602562260994,2021-03-11,18:58:42,530,1591140542,captakj,Ajay Kumar,,en,[],[],[],9.0,3.0,44.0,"['vaccine', 'india', 'britain', 'covid19', 'covidvaccine', 'astrazeneca']",[],https://twitter.com/CaptAKJ/status/1370003750216032263,False,,0.0,,,,,,,,"[{'screen_name': 'spectatorindex', 'name': 'The Spectator Index', 'id': '1626294277'}]",,,,
1362072646968631300,2021-02-17 21:43:19,<EMOJI:party_popper> 30% of the adult population (~53M) have now received at least one dose of a vaccine ! <EMOJI:party_popper> 50% of individuals in priority groups (~32M) have now received at least one dose of a vaccine ! Incredible efforts by all involved <EMOJI:hugging_face> #vaccine #vaccines,1.2,POSITIVE,POSITIVE,1,"['adult', 'population', 'dose', 'vaccine', 'individual', 'priority', 'dose', 'vaccine', 'incredible', 'involve', 'vaccine', 'vaccine']",1362072644951097348,2021-02-17,21:43:19,530,1346791527918555136,vaccinestatusuk,UK COVID-19 Vaccine Tracker,,en,[],[],[],0.0,8.0,33.0,"['vaccine', 'vaccines']",[],https://twitter.com/VaccineStatusUK/status/1362072646968631300,False,,0.0,,,,,,,,[],,,,
1350245738815524865,2021-01-16 6:27:25,"Showing that because I am around others kiddos, I got the vaccine! #vaccine",0.5,POSITIVE,POSITIVE,1,"['vaccine', 'vaccine']",1350245738815524865,2021-01-16,06:27:25,530,2805268314,neal_lonnie,Lonnie Neal,,en,[],[],[],4.0,1.0,24.0,['vaccine'],[],https://twitter.com/neal_lonnie/status/1350245738815524865,False,,1.0,https://pbs.twimg.com/ext_tw_video_thumb/1350245150274908160/pu/img/QGwFyTiaVjtS8Smt.jpg,,,,,,,[],,,,
