,id,tweet
304,1359408528058908674,Please take a moment to watch this short film from Scottish interfaith leaders about the importance of the #Covid #vaccine. #StaySafe #GetVaccinated
305,1361315343575224320,Some very promising news from the future... Ill take it. Israeli study finds 94% drop in symptomatic COVID-19 cases with Pfizer vaccine | Article [AMP] | Reuters #COVID19 #vaccine
306,1350106413272424448,No one said it but deep down we all know ki final examination ke baad vaccine aati to thik rehta.<EMOJI:upside-down_face> #vaccine
307,1364615594230833153,In <USER> presser Zeints just said that <USER> promises to deliver 20M new doses #COVID19 #vaccine over next 4 weeks + 200M by the end of May. The J&amp;J vax is likely to be approved this week -- bringing more on board soon.
308,1373082942759657473,"#Florida Gov Ron DeSantis: ""we are not doing any #vaccine passports. I think its a bad idea."" #COVID19"
309,1344971818428489733,The Pfizer-BioNTech coronavirus vaccine has been approved for emergency use by the World Health Organisation. It means it could now become available for some of the world's poorer nations. Over a million doses have been issued worldwide. #Covid19 #Vaccine
310,1348701170756423681,"A national coordinating committee has been established which includes various government departments, stakeholders such as business, Labour and the community to oversee the distribution of the vaccine. #Ramaphosa #lockdown #Vaccine"
311,1372852828918648835,"Four days later, Italy is distributing #AstraZeneca again. By my calculations, around 220,000 fewer Italians are vaccinated today because of this overly-cautious delay, and I bet opinion polls will show an erosion of confidence in the #vaccine rollout. #coronavirus #GovernoDraghi"
312,1353197126503677953,"#Exclusive | 'Brazil also as religious as India,' Brazil's Envoy to India, Ambassador Andr Aranha Correa do Lago on Sanjivani booti illustration. | <USER> #vaccine #Brazil #ITVideo"
313,1346918232750485505,"""It's going to be a good year!"" Dr. Robert Gabor, RVH Emergency physician comments on how this #vaccine will protect himself, his family and the patients he cares for. But most of all he is doing his part to help curb the number of #COVID19 cases in our region."
314,1371505632885497860,"The patient I scheduled last week, received her #covid19 #vaccine this morning. The sister, who takes care of this patient, who at first was hesitant about the vaccine, and after talking about it with me, now wants it too. #science matters. #scicomm"
315,1350317091006554114,"#India rocks, political will of <USER> #CovidVaccine is a testimony to our scientists' talent &amp; skills.Normally, it takes many years to make a #vaccine but in such a short span of time, not one, but two '#MadeIndia' vaccines are ready. #IndiaFightsCorona <USER>"
316,1373887066262663170,Good morning. Another week closer to golf. At the hospital today Pfeizer training ! <EMOJI:syringe><EMOJI:syringe><EMOJI:syringe><EMOJI:syringe> <EMOJI:flushed_face><EMOJI:flushed_face><EMOJI:flushed_face>Have a good day. #vaccinated #vaccine
317,1365059721141628933,I was the last in line for my vaccine. Please get yours if you can. #vaccine
318,1345359186499047424,What is the advantage of #China's first approved COVID-19 #vaccine? Is this vaccine safe? Who's paying for the vaccines that are free to the public? Check out the story and find the answers:
319,1348534130879901696,#Denmark and #Finland had Europe's highest levels of #vaccine acceptance and approval of government #coronavirus pandemic efforts
320,1354288283963035649,Really pleased to have the opportunity to work with <USER> <USER> colleague Dr. Nadine Kronfli on her new <USER> funded study to reduce #COVID19 #vaccine hesitancy among incarcerated people in Canada - such critical and timely research!
321,1357287020717109251,"Great interview <USER> re global #vaccine access: ""We have been raising alarm bells"" about planning around vaccine supply and that we were ""likely not to have cooperation from #Pharma. Yes, entirely predictable and still unethical. H/t <USER>"
322,1346211940989890560,You may or may not approve of the #COVID19 #vaccine But I find it reassuring that the U.K. has procured and vaccinated more doses than the whole of the EU put together. Despite #Brexit
323,1358336076881010696,"Only 46% of 1,800 ppl aged 80 and over in #Pakistani community in #Bradford have been vaccinated. 23% have refused vaccine. Reasons for this - *Lack of confidence in #vaccine *Mistrust in govt/NHS *Mistrust in mainstream media *#Misinformation"
324,1366302180706254848,BREAKING: The first #covid19 #vaccine has been administered in the British Bases in #Cyprus It was given to a frontline nurse. Catch my full report <USER> tonight as <USER> describes this as an important moment in the fight against the virus. <USER> <USER>
325,1352772782963220485,#NJ #COVID19 #vaccine Updated the County vaccines graph for a more true estimate of the % of population that have received the 1st and second dose. Only Cape May has reached 1% of their population that have received both doses.
326,1363705711054622726,"Morrison gets the #COVID19 #vaccine and the #Left trend #ScottytheQueueJumper. If he didn't get it, they'd probably be trending something like #ScottyTheAntiVaxxer. They'll persecute those they hate no matter what. #auspol #COVIDVaccine"
327,1374079709898698755,Got my 1st #vaccine Pfizer shot today yay! One step closer to protecting myself even more during Covid. 2nd shot is April 13. <EMOJI:syringe><EMOJI:folded_hands><EMOJI:light_skin_tone> Thanks to those who have gotten or will get their vaccine shots to help stop the spread of #COVID19 <EMOJI:clapping_hands><EMOJI:medium-light_skin_tone>
328,1370397332274089991,Remember when excitement over shots was Friday night at the bar? #vaccine #VaccineRollout #Ontario
329,1366164739286573058,"Jamaican sprinter Yohan Blake: ""I'd prefer to miss the Olympics than take covid vaccine"" #Tokyo2020 #Vaccine"
330,1349984809439911941,Attn: #BAME communities Please have the #vaccine Only 57% uptake acc to <USER> <USER> <USER> <USER> <USER> Coronavirus: Fake news 'causing ethnic minorities to reject Covid jab' - BBC News
331,1364582877195870211,"<USER> In the <USER> dataset presented by <USER> #obesity was present in 28.5% #T2D 7.3% #T1D 0.5% of PPL, #Vaccine Efficacy Rates not Diminished in PPL w #obesity, #COVID19 numbers very small, slightly less effective in PPL with #T2D"
332,1351202203856490498,<EMOJI:backhand_index_pointing_down><EMOJI:backhand_index_pointing_down><EMOJI:backhand_index_pointing_down><EMOJI:backhand_index_pointing_down><EMOJI:backhand_index_pointing_down><EMOJI:backhand_index_pointing_down><EMOJI:backhand_index_pointing_down><EMOJI:backhand_index_pointing_down><EMOJI:backhand_index_pointing_down> Over 4 million people have now received the 1st dose of a COVID-19 #vaccine across the U.K.
333,1358726616273145858,Why Canada PM Justin Trudeau won't call PM Narendra Modi for Covid vaccine <EMOJI:black_small_square>This is on the heels of a second wave of infection in the country #vaccine
334,1359875028712628231,"See <USER> and author Ian Rankin <USER> share their experiences of being parents during #COVID19, the impact it's had on their families, and why everyone with a #LearningDisability needs to be a priority for the #vaccine. Watch<EMOJI:television> here: <EMOJI:backhand_index_pointing_left>"
335,1355580806245326848,"Another Urdu version... Via Dr. Nouman Butt The message for those with #Diabetes? The same. Dont listen to myths and lies When your turn comes, take the #Vaccine That is how we beat #COVID19"
336,1351667005980610563,"A higher than usual number of people have what appear to be #AllergicReactions to one batch of the #Moderna #Vaccine, up to 9 at a community clinic. Its enough to prompt the #CA health department to ask clinics to stop doses from that batch of vaccines."
337,1370002573579714560,Got my 1st dose of the #fauciouchie . But no one told me about the permanent tattoo they put on the back of your hand....<EMOJI:person_shrugging><EMOJI:light_skin_tone><EMOJI:male_sign> its ok. Its a cool design- and itll show everyone I got the #vaccine . It almost looks like three nines.
338,1365241927893942273,"CLL Ireland are delighted that our good friend Shane Coleman from newstalk interviewed Dr Gerard Crotty, Consultant haematologist on our behalf. Dr Crotty offers his perspective on #CLL #vaccine #COVID19 #clinicaltrials"
339,1354489274020855809,3 close mates this week both 70 had jab. My bro of 69 Friday. None of these are health risks. Plus East of England was behind other regions. I think they are going to beat the mid Feb target. #vaccine
340,1347991113337098240,And there he is. At the front of the queue. Before nurses and doctors. Getting the #vaccine. The man who opines that more people need to die of deadly viruses.
341,1349128366767689731,We didn't join the EU ventilator scheme that didn't produce a single ventilator and by not joining the EU vaccination scheme we've vaccinated more than the entire EU combined. Labour would have signed us up to both catastrophic scheme for ideological reasons. #vaccine
342,1351151682462359555,My mothers 81 today. I cant see her for this one but shes now double #COVID19 #vaccine jabbed and fighting fit. And I can always look at her in my favourite family portrait featuring some fearsome #Aussie faces... (shes the one with the hound).
343,1358217031477194752,My 75 year old mom just got her first dose of the #vaccine I'm so relieved right now. <EMOJI:thumbs_up>
344,1356281566264131585,Morning healthcare brief <USER> assisting RivCo Health at a new vaccination site. Our <USER> Public Safety Team is working closely with <USER> and <USER> to provide a safe environment for everyone here. Appointments REQUIRED. #COVID19 #vaccine <USER>
345,1346159784630824960,Israel gained a head start on other countries after it negotiated early on for supplies of the <USER> <USER> #vaccine <USER> #ehealth #marketing #AI <USER> <USER> <USER> <USER> <USER> <USER> <USER> <USER> <USER>
346,1371572978211827719,"Germany, France, Spain, Italy, Ireland all suspend Astra Zeneca vaccine rollout over safety concerns. But WHO says its safe? Vaccine passports WILL come but WILL NOT bring freedom. #VaccinePassports #COVID #vaccine #AstraZeneca #freedom #WakeUp"
347,1371525575664414724,"Germany, France and Italy have halted rollouts of the Oxford-AstraZeneca vaccine, after a series of incidents in Europe involving blood clots. Do you think the United Kingdom should suspend the Oxford-AstraZeneca vaccine? #OxfordAstraZeneca #Vaccine #Coronavirus"
348,1369677524561707010,They handed me this card after I got my 2nd covid dose. #CovidVaccine #covid #werewolfwednesday #werewolf #transformation #betterlivingthroughchemistry #vaccine #lycanthropy
349,1350056399158571008,"Members of the public at Lichfield Cathedral, Staffordshire, to receive the Oxford/AstraZeneca coronavirus vaccine. <EMOJI:camera>Jacob King - see more at #vaccine #COVID19"
350,1361639259598426114,Was feeling a bit flat this #PancakeDay but then I went and got the Covid #vaccine and I feel much batter! <EMOJI:rolling_on_the_floor_laughing><EMOJI:eyes> #vaccinated
351,1363850163480104962,This article by <USER> touches on the continuing concern amongst #pwME over the failure to include them in priority group 6 for the #COVID19 #vaccine
352,1361348335261650945,Spreading <EMOJI:red_heart> not Covid this Valentines Day! I got the vaccine because: I miss my family &amp; cant wait to see them protect my patients &amp; staff to role model &amp; lead by example Come get yours and get protected! #vdaycard #vaccine <USER> <USER> <USER>
353,1352022570170785792,I was just vaccinated by <USER> on the same day Biden was sworn in as president and Kamala as VP. Today has been a good day. #vaccine #vaccination #Pfizer #COVID19 #InaugurationDay #Inauguration2021 #Inauguration #InaugurationDay2021 #Inauguration
354,1347667381066354694,"A super resource for nurses and midwives, well done to all involved in getting this program over the line <EMOJI:folded_hands>#education #vaccine #StayHome #HoldFirm"
355,1367656453780238339,We had the pleasure of vaccinating 92 people today! Thank you J-M Farms for choosing your local independent pharmacy to administer the vaccine! #OsbornDrugs #COVID19 #Vaccine #LoveLocal #MiamiOk
356,1362872866975346689,"Our #oceans will be flooded with an estimated 1.56 billion face masks in 2020 masks will take as long as 450 years to break down, slowly turning into micro plastics while negatively impacting marine wildlife and ecosystems. #Maskuary #Tiredearth #COVID19 #vaccine"
357,1356640517044506625,"Targets scorecards <EMOJI:direct_hit> on 2 February Based on 7-day 1st doses average (399,055): <EMOJI:white_heavy_check_mark>15M by 15 Feb (1 day early on 14/02) <EMOJI:white_heavy_check_mark>32M by 15 Apr (17 days early on 29/03) <EMOJI:white_heavy_check_mark>53M by Sept (123 days early on 21/05) All targets predicted to be achieved ahead of time <EMOJI:thumbs_up> #vaccine"
358,1358300371807051777,"Containers filled with #COVID19 #vaccines donated by the Chinese People's Liberation Army (PLA) are ready to take off, at the request of the Pakistani army. #Pakistan Army is first military to receive Chinese #PLA #vaccine aid. <USER> <USER>"
359,1345928586788802560,#COVID19 #Vaccine | <USER> Of <USER> It is big milestone event with Govt approval to give EUA for vaccine Assuming that Bharat Biotech approval will be a phase 4 post marketing trial
360,1357056232159330308,Photo of the day! 93 year old Rose Woodside getting her #Covid19 #Vaccine with her 70 year old daughter Adora in #NewYorkCity
361,1349486981202366465,"Thank you #UW for my vaccine. It was efficient, easy, and, dare I say, a joy. #vaccine #Moderna"
362,1363116021457051650,"Joyful to stop by the community #vaccine clinic earlier - launched by <USER> <USER> in partnership with <USER> - part of our programme, reaching out together to make sure everyone can access the #vaccine <EMOJI:syringe>"
363,1374413089861378052,Sgt. Peter Stubbs of the St. Stephen RCMP rolled up his sleeve today for his first dose of the COVID-19 vaccine at a clinic for first responders. #COVID19 #vaccine #GetYourShot
364,1349486586849800193,Getting vaccinated tomorrow!!! I have never been so excited about getting a shot in my life! <EMOJI:grinning_face> #Iamnotthrowingawaymyshot #CovidVaccine #COVID #vaccine
365,1353704438163243010,"In its first #COVID19 #vaccine project, <USER> is supporting equitable access to vaccines in #Lebanon."
366,1351616090573565952,"Joan Willett, who raised thousands of pounds by climbing a hill every day in #Sussex during #lockdown said she feels 'grateful and privileged' to have the #coronavirus #vaccine"
367,1359951795716411392,Both Maderna and Pfizer lines are long today at 2nd shot clinic at Las Vegas Convention Center. #COVID #coronavirus #COVID19 #vaccine
368,1367255969713942536,"The Johnson &amp; Johnsons single-dose #vaccine may be too little and too late for #Malaysia, and this is a concern that is currently being addressed by the government with the manufacturer."
369,1367814306834878466,"<EMOJI:movie_camera> Watch <USER> &amp; <USER> discussing our research and <USER> collaboration. The #COGUK consortium has sequenced &gt;320,000 #SARSCoV2 genomes - over half the global genomes! Crucially, this helps us stay up to date with #COVID19 and #vaccine development."
370,1357858033733226496,"<EMOJI:airplane>Another 2 million #China developed #Sinovac #vaccine arrived in #ChileLatin America on Sunday. Its the second shipment, which will be used to begin the mass vaccination in the country, scheduled to start on Wednesday."
371,1375389294286794752,Im so angry about this. We need action today to sanction this behaviour. <USER> your up. Grow a pair and deal with this. #beacon #vaccine
372,1369623657048334338,Important fact....<EMOJI:round_pushpin><EMOJI:face_with_medical_mask> #Covid #vaccine does not cause you To have the virus....<EMOJI:round_pushpin><EMOJI:face_with_medical_mask> <USER> #science #wednesdaythought VankaPro<EMOJI:sun><EMOJI:water_wave><EMOJI:water_wave><EMOJI:water_wave>
373,1371536730512363520,.<USER> Dr. Peter Hotez <USER> talks about asymptomatic transmission and the #vaccine in <USER>
374,1354518207273578496,Massively important panel event targeting at minority communities and women to raise awareness about the vaccine featuring top female experts. Please spread the word to help dispel myths and fake news #COVID19 #COVID19uk #vaccine
375,1347240203585466371,"<USER> If you tell a lie to people for a prolonged period, they will finally believe it. Now that the devil has captured your mind by feeding you with the Covid news daily for 10months, it's time to control you. #Vaccine"
376,1350314337575944192,"Today, after living with uncertainty for quite long, we step into the light of hope. COVID-19 vaccination starts today and TCS joins you in wishing for a brighter, healthier future for us all. #Covid19 #Vaccine"
377,1357386770959134721,"Charming &amp; gracious Judy Roldan is first in #Florida to get the #covid19 #vaccine in a new in-home program reaching out Holocaust survivors. You will love this woman - meet her, hear her story on the #OneAndOnly <USER>"
378,1345337441692098562,"Interesting to see #Hospitality which has been so hard hit by #Covid being so benevolent, offering venues as vaccination centres, staff retraining to administer the vaccine and food companies offering to distribute the vaccine! Whats your plan <USER> #vaccine <EMOJI:oncoming_fist><EMOJI:light_skin_tone>"
379,1351200040451235843,Tonight: <USER> hosts <USER> CEO <USER> on Power to Truth <USER> A panel discussion on #COVID19 impact and governments response. Time: 20:30-21:30 #3sixtyImbizo #vaccine #Covid19InSA
380,1376565753093177346,Patients In HIGH-RISK categories who were IN THE HOSPITAL were overlooked in favour of his childrens school staff. The #beaconhospital CEO has thrown public confidence in the #vaccine #rollout out the window. How many more #elites have jumped the queue? <USER> <USER>
381,1366793018477535232,"Targets scorecards <EMOJI:direct_hit> on 2 March <EMOJI:white_heavy_check_mark>32M by 15 Apr (15 days early on 31/03) <EMOJI:white_heavy_check_mark>53M by 31 Jul (19 days early on 12/07) Those predictions are for 1st doses, and take into account the current combined 7-day average as well as the growing second doses debt. #vaccine #COVIDVaccine"
382,1354826191736197120,"As an immunosuppressed human, this morning I got my first dose of covid vaccination. My only side effect so far has been overwhelming gratefulness for the NHS. #vaccine"
383,1347177482139676686,"Your best protection from #COVID19 is a combination of getting a COVID-19 #vaccine (when available to you), wearing a mask, staying at least 6 feet away from others, avoiding crowds + washing your hands often. Learn more about COVID-19 vaccine benefits:"
384,1353692239877255170,It is right that the Govt has said everyone - regardless of immigration status - will have access to the coronavirus #vaccine. But the reality for migrants is very different. It will take more than a statement to undo years of the #HostileEnvironment.
385,1350100027671257091,Most important appointment in my diary this week. Help my 86 year old neighbour to get their #COVID #vaccine
386,1348669820406034437,People have isolted for months &amp; months .. Now asked to go out on a bus or train to a #Vaccine center miles away !!!!!!
387,1359995663048704000,GOOD NEWS: The man featured in one of our stories last week has received his #COVID19 #vaccine thanks to a #Shoprite worker who saw the story and asked his bosses if he could make a house call <EMOJI:growing_heart> READ:
388,1376542411313328134,Service workers in the #Austin area say they don't feel safe. Some haven't been able to get the #COVID-19 #vaccine and they feel they haven't been prioritized during the rollout process
389,1356369724406341632,"I got my first dose of the #COVID19 vaccine last wk <USER> Felt sore for a few days but thankful. Between masks, social distancing and the #vaccine, Im doing all I can to #EndThePandemic"
390,1352390520430067714,"As countries prepare to distribute any #COVID19 #vaccine, <USER> lays out who should be prioritized. #ResilientRecovery"
391,1358332463718821908,"Please stop asking us if the vaccine is safe after you heard or read something on the internet. Its v unlikely that any doctor is going to suddenly say my word youre right, the article you read on Facebook has proven us all wrong. #vaccine #Covid19UK #NHS #VaccinesWork"
392,1365367851251609608,In my own Harry Potter moment - today I got my letter getting the #vaccine this Sunday. <EMOJI:folded_hands> <EMOJI:syringe>
393,1346103196951998466,"Another one! The UK begins rollout of Oxford-AstraZeneca #COVID19 vaccine. This #vaccine is cheaper &amp; easier to transport than others - <USER>joins live from #Oxford, England with details."
394,1372215745820553218,"Got the Johnson &amp; Johnson #COVID19 #vaccine yesterday. Worst headache of my life starting at 2 hrs post, 12 hrs post night sweats, body aches, fatigue. Im at 24 hrs its gotten worse. Hoping that when I wake up tomorrow Ill feel better. Otherwise worst fibro flare ever."
395,1371369255212617728,The view of the Catholic Church in Midleton from the Pontoon Walkway. <USER> <USER> <USER> #Ireland #100daysofwalking #cork #Ireland #COVID #vaccine #mondaythoughts #AstraZeneca <USER> #backtoschool
396,1370849670159872001,"The Health Ministry said on Saturday that more than 20 lakh #vaccine doses against the #coronavirus were administered across the country the previous day, the highest single-day count so far."
397,1354780824890204160,"2 months since vaccines arrived &amp; <USER> says the state is working on a website and call center. WORKING ON IT? Good God, why werent we ready? #vaccine #Virginia"
398,1354676322463838209,7 predictions for what lies ahead for #healthtech in 2021 by Heather Landi v/<USER> #vaccine #AI #ML #COVID19 #IoT #BigData cc <USER> <USER> <USER> <USER> <USER> <USER> <USER> <USER> <USER>
399,1348814847748706305,"Canada rapidly gets high efficacy #vaccine to remote, #Indigenous communities in Nunatsiavut | CBC News"
400,1349071618014924809,Day 1 post-shot 2 #PfizerBioNTech #vaccine nothing to report except my T cells are busy bees <EMOJI:honeybee> #ThisIsOurShot #MaskUp #SocialDistancing
401,1355188307639095302,#Covid-19 #Vaccine #CripTheVote Op-Ed: Why is California's age-based COVID-19 vaccine policy overlooking disabled people like me?
402,1348130388699332610,"Day #1 after COVID19 vaccination #2 - slightly sore arm, but no other symptoms...<EMOJI:smiling_face_with_smiling_eyes><EMOJI:thumbs_up> When you are able, get the COVID19 vaccine &amp; help save lives! #pandemic #COVID19 #vaccine #CovidVaccine #VaccinesSaveLives <USER> <USER> <USER> <USER> <USER>"
403,1351587552562716677,"Thank You to our volunteers, who this morning booked patients in for their upcoming COVID-19 vaccinations. #Ilkley #Vaccine #COVID19 #SpringsMedicalCentre"
404,1359083793483780096,The vaccine from <USER> and <USER> is effective against the variants that first appeared in Great Britain and South Africa. This is the conclusion of a laboratory study that has now also been reviewed by external experts. #NewsDE #Germany #vaccine
405,1345487795930890240,Fox &amp; Friends blames the states for Trump's botched vaccine rollout. Because nothing is ever Dear Leader's fault. #FoxandFriends #Trump #Vaccine #COVID19 #MarcSiegel #WillCain #JedediaBila #NewYork
406,1352604447491420163,Bangladesh Prime Minister Sheikh Hasina has thanked her Indian counterpart #NarendraModi for sending over two million doses of COVID-19 #vaccine as a gift to Bangladesh.
407,1370455512735752192,Who wouldve thought a year ago this would be considered as a good night out! <EMOJI:raising_hands><EMOJI:medium-light_skin_tone> #vaccine #COVID19 #fridaynight #outout
408,1370012853244137481,Good news on the Covid #vaccine rollout front: Johnson &amp; Johnson vaccine just authorized for use in the #EU by the European Medicines Agency
409,1354085788594614277,First dose of the #fauciouchie So far the only side effect is a tremendous feeling of relief! #vaccine #vaccinessavelivess
410,1352152774507720707,<USER> <USER> Could <USER> <USER> please look at this situation. This is targeted harassment of a particularly vile and unpleasant nature. People trying to use a tragedy to further their malignant ideology. This NEEDS to be addressed. #vaccine #antivaxxers #antivax #antivaxx
411,1361053489212882949,Revised headline: Bill Gates' daughter refutes #QAnon and #antivax conspiracy theory about #COVID19 #vaccine in Instagram post
412,1353422519848427521,A scary but neat article in <USER> 2021; 384 (1): 84. 2 cases of #Pedipath lung tumors- maternal #CervicalCancer acquired transvaginally. Wow. This also means that #HPV #vaccine can protect not only your children but your grandchildren from cancer.
413,1361611830523813888,"More than 35 million doses of #vaccine are being exported, while it is still not being allowed for Private sale in India. I don't understand the logic in this <EMOJI:confused_face>. Please open private sale #CovidFreeIndia #COVID19 <USER> <USER>"
414,1367122773450121218,Isnt my medical information private? Such that I dont have to disclose whether I got a vaccine or not? In Ontario theres PHIPA. Many provinces/states have their own legislation. #vaccine #CovidVaccine #Canada
415,1357742303180324864,"Just finished a tele-visit with a patient who used to be homeless, is over 70, and now rents a room. They dont have access to a computer to get on a #covid19 #vaccine list and barely have a cell phone. These are barriers that not appropriate."
416,1345258582573522945,"will you continue wearing masks even after this pandemic ends, and why? <EMOJI:backhand_index_pointing_right>Please retweet for better results #Tiredearth #Covid #coronavirus #vaccine"
417,1366014488936288259,All of us now....waiting for public availability of Co-WIN 2.0 for #vaccine registration.
418,1361899423303925768,"We must keep our tryst w/h the #vaccine! We now have our only shield &amp; weapon against treacherous &amp; deadly #COVID19. #India is a global leader mounting the largest vaccine drive #IndiaFightsCorona Demolish myths, keep faith<EMOJI:folded_hands><EMOJI:medium_skin_tone>! Be a #VaccineYoddha #VaccineChamp <USER>"
419,1348878813363458050,Coconut breaking ceremony in #Gujarat at #Ahmedabad airport by Health minister/Deputy Chief Minister <USER> to welcome the #COVID19 #vaccine.
420,1347269272318455810,"A #COVID19 #vaccine developed by Chinas #Sinovac was shown to be 78% effective in final-stage trials in #Brazil, becoming the 2nd Chinese-developed COVID-19 vaccine to release its late-stage results and reach far beyond the threshold of efficacy of 50%."
421,1369797070874415106,"So just heard from someone who tried for 2 hours, finally got through #Vaccine held for 1 and a half hours and just as they were brooking her appt. her phone went dead (low battery) She's crying...<USER> <USER>"
422,1350462838352044032,"Thank you <USER> for appreciating the hard work performed by GP surgeries, up and down the country. #teamgp #CovidVaccine #vaccine #VaccineStrategy"
423,1349195829194629121,#vaccine the 1st consignment in mumbai arrived this morning the vaccination drive here starts jan 16th
424,1357675032067993603,Happy that my students got their first shot of #vaccine today.. now I will take mine #mentorgoals #studentsfirst #ilovemystudents
425,1351142254942035970,"<EMOJI:police_car_light> <EMOJI:black_flag> The lack of urgency on vaccine rollout from the First Minister is alarming and will cost lives. It's time to stop plodding, start sprinting, and protect vulnerable people in Wales as soon as possible. <EMOJI:running_shoe><EMOJI:running_shoe> #RaceAgainstTheVirus #Covid19 #Vaccine"
426,1367820033104175104,"<EMOJI:syringe> 1st Covid Jab Done <EMOJI:white_heavy_check_mark> Quick, painless &amp; incredibly well organised by all involved. They are vaccinating 800 people alone at this one centre today <EMOJI:clapping_hands> . For the safety of yourself and others &amp; for everyones future I cant recommend it enough. #Covid19UK #COVID19 #vaccine"
427,1344723177084215296,#COVID your days are numbered! Feeling grateful for the dedication of the scientists (including many <USER> <USER> ) for developing and testing the #vaccine at record pace and to <USER> for figuring out how to get it into the arms of health care workers over the holidays!
428,1373623504101343232,"Today #Palestine launched its National #Vaccine Deployment Plan with #COVAX supplied vaccines doses. For more information: #PlayYourRole, protect others #GetVaccinated"
429,1344748469299281920,"Just in time for the #NewYear! Grateful for the many who made this #vaccine possible. Grateful for being one of the #Frontliners. May 2021 offers us better choices in #equity &amp; #inclusion, more #compassion, less suffering &amp; true #happiness. #doctorsarehumanstoo #ThisIsOurShot"
430,1369330124454297604,"3 months before his 91st birthday my Da, Tom receives his #vaccine at his brilliant GP in #Wexford Huge thanks to <USER> and all at the practice for going the extra mile to reassure and treat the vulnerable. The icing on the cake was frosted cupcakes. And the fact I brought Sid."
431,1372222063696564230,.<USER> announcing today she is opening up vaccine eligibility to all Iowans on April 5 as long as there is enough vaccine supply. #vaccine
432,1375122937360101378,Covid-19: Nearly half the adult population of Northern Ireland has now received at least one #vaccine dose.
433,1350520934491443200,"Dose 1 of the COVID Vaccine <EMOJI:white_heavy_check_mark> Its the light at the end of the tunnel for me after a difficult 10 months. Were not there yet, but its a big relief to know there can be an end to COVID-19! Thank you to the <USER> and <USER> What a smooth set up! #COVID19 #Vaccine"
434,1375934494390116356,Had my first dose of the Oxford/Astra Zeneca vaccine - feeling so grateful to the amazing scientists! Ive got a bit of an achy arm but thats it so far :) <USER> <EMOJI:raising_hands><EMOJI:medium-light_skin_tone> #AstraZenaca #vaccinated #VaccinesWork #vaccine #CovidVaccine
435,1349470788047564801,"Welcome to #Arviat for a very special visitor, the #Moderna #COVID19 #vaccine . Fire Department and RCMP on hand to escort to town; clinic starting tomorrow! #StrongerTogether #nunavut #VaccinesWork"
436,1358464643837140994,Minister of Health Dr Zweli Mkhize together with others will brief the nation tonight regarding the vaccine. Reports have emerged that the AstraZeneca vaccine might not be as effective with the new 501Y.V2 variant of SARS-Cov-2. #vaccine
437,1362327268656349185,"Our new report, Mind the Gap, looks at flu #vaccine rates in London, and why they lag behind the rest of the country <USER> <USER> <USER> <USER> <USER> <USER> <USER> <USER>"
438,1346452793830174721,"India will begin exporting locally-made coronavirus vaccines within a fortnight of their launch, a foreign ministry official has told the BBC. #COVID19 #India #vaccine"
439,1362326999289716736,"So pleased to have finally received the 2nd dose of the #COVID19 #vaccine. Very efficient service at the Splott Immunisation Centre. Friendly, helpful and professional staff from front to back. When offered take the vaccine. It's safe and effective. #vaccinated"
440,1352667153699397633,Exciting day! Some of the first public doses of the #covid_19 #vaccine are being given to those 65+ in #Warrensburg! 300 are getting the Pfizer shot today. ^Kera Mashek
441,1366701333361876998,Its Wednesday TG #vaccine for my mom <USER> thank you <EMOJI:folded_hands> #relief #limerick roll out finally #covid please stick to the plan #limerick cases still too high
442,1358415423260291072,#IGotTheShot <EMOJI:flexed_biceps> #WatchNow: <USER> Commanding General Gen. Christopher Cavoli explains why he decided to get the #COVID19 #Vaccine! #ArmyFamily #GoArmyBeatCOVID <USER> <USER> <USER> <USER>
443,1365559102471028743,#Palestinians who work in #Israel are expected to be inoculated with <USER> vaccines. #Coronavirus | #Vaccine
444,1347400382146727939,Union Minister <USER> visits Rajiv Gandhi Government General Hospital to review the dry run for administering COVID-19 vaccine #vaccine #COVID19 #TamilNadu <USER> <USER> <USER> <USER> <USER>
445,1358482088928886789,Professor Barry Schoub: Head of SA Vaccine Committee suggests we need to suspend the use of AstraZeneca and do further studies due to the 501Y.V2 variant of SARS-Cov-2. Provinces were gearing up to roll the vaccine out by Wednesday. #Vaccine
446,1352607023544860673,BREAKING NEWS: EU Ombudsman starts inquiry on opaque handling of #Covid19 #vaccine contracts #ShowUsTheContracts Our press release on the <USER> inquiry into the lack of #transparency on vaccine contracts and EU negotiations with #BigPharma
447,1372228324920074245,#BREAKING: <USER> receives the Johnson &amp; Johnson #COVID19 #vaccine while touring the Mount Neboh Baptist Church vaccination site. <USER>
448,1368467885715316737,"Dalai Lama gets the Oxford AstraZeneca jab! Had mine on Friday, a night of feeling chills, back to normal by Saturday afternoon. Very grateful for the #vaccine"
449,1355200849597898754,Im a card-carrying anti-anti-vaxxer! Volunteered for the trial last spring. Just got un-masked. Had the real deal. Please wear your mask and get vaccinated as soon as you can! #covid #vaccine
450,1369539124462551047,"#BombayHighCourt will hear the plea seeking COVID-19 vaccination on priority basis for members of the judiciary, advocates and their staff. Plea is being heard by Bench of Chief Justice Dipankar Datta and Justice GS Kulkarni. #COVID19Vaccine #vaccine #COVID19India"
451,1356998058882531330,"""You cannot restrict or cut your way out of this mess...our federal govt needs to go big or not go at all."" Gov. Jim Justice <USER>on #COVID19 stimulus &amp; their speedy #vaccine rollout in West Virginia."
